FPR,TPR
0.0,0.0
0.0,0.004975124378109453
0.0,0.04975124378109453
0.0,0.05970149253731343
0.004807692307692308,0.05970149253731343
0.004807692307692308,0.11442786069651742
0.004807692307692308,0.12935323383084577
0.004807692307692308,0.472636815920398
0.009615384615384616,0.472636815920398
0.009615384615384616,0.47761194029850745
0.014423076923076924,0.47761194029850745
0.014423076923076924,0.5422885572139303
0.019230769230769232,0.5422885572139303
0.019230769230769232,0.6368159203980099
0.019230769230769232,0.6467661691542289
0.019230769230769232,0.6517412935323383
0.019230769230769232,0.6666666666666666
0.019230769230769232,0.7263681592039801
0.02403846153846154,0.7263681592039801
0.02403846153846154,0.8009950248756219
0.03365384615384615,0.8009950248756219
0.03365384615384615,0.8059701492537313
0.038461538461538464,0.8059701492537313
0.038461538461538464,0.8109452736318408
0.0673076923076923,0.8109452736318408
0.08173076923076923,0.8258706467661692
0.08653846153846154,0.8258706467661692
0.08653846153846154,0.835820895522388
0.10576923076923077,0.835820895522388
0.10576923076923077,0.8407960199004975
0.11538461538461539,0.8407960199004975
0.12980769230769232,0.8407960199004975
0.12980769230769232,0.845771144278607
0.14423076923076922,0.845771144278607
0.14423076923076922,0.8507462686567164
0.15384615384615385,0.8507462686567164
0.15865384615384615,0.8557213930348259
0.17307692307692307,0.8557213930348259
0.17307692307692307,0.8606965174129353
0.1875,0.8606965174129353
0.1875,0.8656716417910447
0.22596153846153846,0.8656716417910447
0.22596153846153846,0.8706467661691543
0.2692307692307692,0.8706467661691543
0.2692307692307692,0.8756218905472637
0.28365384615384615,0.8756218905472637
0.2932692307692308,0.8756218905472637
0.33653846153846156,0.8756218905472637
0.33653846153846156,0.8805970149253731
0.36538461538461536,0.8805970149253731
0.36538461538461536,0.8855721393034826
0.3701923076923077,0.8855721393034826
0.3701923076923077,0.8905472636815921
0.3942307692307692,0.8905472636815921
0.40384615384615385,0.8905472636815921
0.40865384615384615,0.8905472636815921
0.40865384615384615,0.8955223880597015
0.41346153846153844,0.8955223880597015
0.4230769230769231,0.8955223880597015
0.4375,0.8955223880597015
0.4567307692307692,0.9054726368159204
0.5336538461538461,0.9353233830845771
0.5432692307692307,0.9353233830845771
0.5432692307692307,0.9402985074626866
0.5480769230769231,0.9402985074626866
0.5480769230769231,0.945273631840796
0.5528846153846154,0.9502487562189055
0.5528846153846154,0.9601990049751243
0.5721153846153846,0.9601990049751243
0.5721153846153846,0.9651741293532339
0.5961538461538461,0.9651741293532339
0.6057692307692307,0.9651741293532339
0.6153846153846154,0.9651741293532339
0.625,0.9651741293532339
0.625,0.9701492537313433
0.6298076923076923,0.9701492537313433
0.6298076923076923,0.9751243781094527
0.6538461538461539,0.9751243781094527
0.6538461538461539,0.9800995024875622
0.6971153846153846,0.9800995024875622
0.6971153846153846,0.9850746268656716
0.7067307692307693,0.9850746268656716
0.75,0.9900497512437811
0.7932692307692307,0.9900497512437811
0.7932692307692307,0.9950248756218906
0.8125,0.9950248756218906
0.8125,1.0
1.0,1.0
