FPR,TPR
0.0,0.0
0.0004662004662004662,0.0
0.005128205128205128,0.0
0.006060606060606061,0.002386634844868735
0.015850815850815853,0.002386634844868735
0.015850815850815853,0.00477326968973747
0.016783216783216783,0.00477326968973747
0.016783216783216783,0.03818615751789976
0.01724941724941725,0.03818615751789976
0.01724941724941725,0.057279236276849645
0.01818181818181818,0.057279236276849645
0.01818181818181818,0.059665871121718374
0.018648018648018648,0.059665871121718374
0.018648018648018648,0.07398568019093078
0.019114219114219115,0.07398568019093078
0.019114219114219115,0.09785202863961814
0.019580419580419582,0.09785202863961814
0.019580419580419582,0.10978520286396182
0.020512820512820513,0.10978520286396182
0.020512820512820513,0.11217183770883055
0.02097902097902098,0.11217183770883055
0.02097902097902098,0.16945107398568018
0.02097902097902098,0.17422434367541767
0.02097902097902098,0.18854415274463007
0.021445221445221447,0.18854415274463007
0.022377622377622378,0.18854415274463007
0.024242424242424242,0.18854415274463007
0.024242424242424242,0.1909307875894988
0.02843822843822844,0.1909307875894988
0.02843822843822844,0.19331742243436753
0.030303030303030304,0.19331742243436753
0.030303030303030304,0.1957040572792363
0.03496503496503497,0.1957040572792363
0.03496503496503497,0.19809069212410502
0.04428904428904429,0.19809069212410502
0.04428904428904429,0.20047732696897375
0.05081585081585081,0.20047732696897375
0.05081585081585081,0.20286396181384247
0.05454545454545454,0.20286396181384247
0.05547785547785548,0.20286396181384247
0.055944055944055944,0.20286396181384247
0.055944055944055944,0.2052505966587112
0.05827505827505827,0.2052505966587112
0.05920745920745921,0.2052505966587112
0.06573426573426573,0.2052505966587112
0.08298368298368299,0.20763723150357996
0.08624708624708624,0.20763723150357996
0.08624708624708624,0.2100238663484487
0.08717948717948718,0.2100238663484487
0.09603729603729604,0.2100238663484487
0.0979020979020979,0.2100238663484487
0.10909090909090909,0.2100238663484487
0.10955710955710955,0.21241050119331742
0.11328671328671329,0.21241050119331742
0.11421911421911422,0.21241050119331742
0.11561771561771562,0.21241050119331742
0.11655011655011654,0.21241050119331742
0.12027972027972028,0.21241050119331742
0.12121212121212122,0.21241050119331742
0.13286713286713286,0.21241050119331742
0.13286713286713286,0.21479713603818615
0.13333333333333333,0.21479713603818615
0.1351981351981352,0.21479713603818615
0.13752913752913754,0.21479713603818615
0.13846153846153847,0.21479713603818615
0.13892773892773894,0.21479713603818615
0.13892773892773894,0.2171837708830549
0.14172494172494174,0.2171837708830549
0.14219114219114218,0.21957040572792363
0.1445221445221445,0.21957040572792363
0.14498834498834498,0.22195704057279236
0.14731934731934732,0.22195704057279236
0.14825174825174825,0.22195704057279236
0.15244755244755245,0.22195704057279236
0.15244755244755245,0.2243436754176611
0.15431235431235432,0.2243436754176611
0.15431235431235432,0.22673031026252982
0.15944055944055943,0.22673031026252982
0.15944055944055943,0.22911694510739858
0.16177156177156177,0.22911694510739858
0.1627039627039627,0.22911694510739858
0.16363636363636364,0.22911694510739858
0.16363636363636364,0.2315035799522673
0.1668997668997669,0.2315035799522673
0.1668997668997669,0.23389021479713604
0.16876456876456877,0.23389021479713604
0.16876456876456877,0.23627684964200477
0.17156177156177158,0.23627684964200477
0.17156177156177158,0.2386634844868735
0.1808857808857809,0.2386634844868735
0.1808857808857809,0.24105011933174225
0.18601398601398603,0.24105011933174225
0.18601398601398603,0.24343675417661098
0.1864801864801865,0.24343675417661098
0.1888111888111888,0.24343675417661098
0.19067599067599067,0.24343675417661098
0.19067599067599067,0.24821002386634844
0.19487179487179487,0.24821002386634844
0.19487179487179487,0.26730310262529833
0.19673659673659674,0.26730310262529833
0.19673659673659674,0.26968973747016706
0.19953379953379954,0.26968973747016706
0.19953379953379954,0.2720763723150358
0.20326340326340325,0.2720763723150358
0.20326340326340325,0.2744630071599045
0.20606060606060606,0.2744630071599045
0.20606060606060606,0.2840095465393795
0.20745920745920746,0.2840095465393795
0.20745920745920746,0.2863961813842482
0.20745920745920746,0.2935560859188544
0.20745920745920746,0.3031026252983294
0.20745920745920746,0.3054892601431981
0.20745920745920746,0.3198090692124105
0.20745920745920746,0.324582338902148
0.20745920745920746,0.3269689737470167
0.20792540792540792,0.3269689737470167
0.20792540792540792,0.3341288782816229
0.2111888111888112,0.3341288782816229
0.2111888111888112,0.3460620525059666
0.21212121212121213,0.3460620525059666
0.21212121212121213,0.3556085918854415
0.21351981351981353,0.3556085918854415
0.2153846153846154,0.3556085918854415
0.21864801864801864,0.3556085918854415
0.21864801864801864,0.35799522673031026
0.2205128205128205,0.35799522673031026
0.2205128205128205,0.3627684964200477
0.22144522144522144,0.3627684964200477
0.22144522144522144,0.36515513126491644
0.22377622377622378,0.36515513126491644
0.22377622377622378,0.36992840095465396
0.2247086247086247,0.36992840095465396
0.2247086247086247,0.3723150357995227
0.2261072261072261,0.3723150357995227
0.2261072261072261,0.3747016706443914
0.23962703962703963,0.3747016706443914
0.24055944055944056,0.3747016706443914
0.24102564102564103,0.3747016706443914
0.24102564102564103,0.3794749403341289
0.2414918414918415,0.3794749403341289
0.2428904428904429,0.3794749403341289
0.24335664335664337,0.3794749403341289
0.24335664335664337,0.3818615751789976
0.24522144522144523,0.3818615751789976
0.2466200466200466,0.3818615751789976
0.24895104895104894,0.3818615751789976
0.24988344988344988,0.3818615751789976
0.25081585081585084,0.3818615751789976
0.2540792540792541,0.3818615751789976
0.25547785547785545,0.3818615751789976
0.25547785547785545,0.38424821002386633
0.2629370629370629,0.38424821002386633
0.2629370629370629,0.38663484486873506
0.2648018648018648,0.38663484486873506
0.2648018648018648,0.38902147971360385
0.27086247086247084,0.38902147971360385
0.27086247086247084,0.3914081145584726
0.27226107226107227,0.3914081145584726
0.27226107226107227,0.3937947494033413
0.2783216783216783,0.3937947494033413
0.2783216783216783,0.39618138424821003
0.2787878787878788,0.39618138424821003
0.2787878787878788,0.39856801909307876
0.2806526806526807,0.39856801909307876
0.2806526806526807,0.4009546539379475
0.2811188811188811,0.4009546539379475
0.2811188811188811,0.4033412887828162
0.282983682983683,0.4033412887828162
0.282983682983683,0.4081145584725537
0.28438228438228436,0.4081145584725537
0.28438228438228436,0.4152744630071599
0.2853146853146853,0.4152744630071599
0.2853146853146853,0.4200477326968974
0.2867132867132867,0.4200477326968974
0.2867132867132867,0.4224343675417661
0.29184149184149183,0.4224343675417661
0.29184149184149183,0.42482100238663484
0.2923076923076923,0.42482100238663484
0.2923076923076923,0.4295942720763723
0.29277389277389276,0.4295942720763723
0.29277389277389276,0.431980906921241
0.29324009324009326,0.431980906921241
0.2941724941724942,0.43675417661097854
0.2941724941724942,0.441527446300716
0.29463869463869463,0.441527446300716
0.29463869463869463,0.44630071599045346
0.2951048951048951,0.44630071599045346
0.2951048951048951,0.4510739856801909
0.2951048951048951,0.4630071599045346
0.29790209790209793,0.4630071599045346
0.29790209790209793,0.4701670644391408
0.29836829836829837,0.4701670644391408
0.29836829836829837,0.47255369928400953
0.2988344988344988,0.47255369928400953
0.2988344988344988,0.4797136038186158
0.29976689976689974,0.4797136038186158
0.29976689976689974,0.48687350835322196
0.30116550116550117,0.48687350835322196
0.30116550116550117,0.4892601431980907
0.3020979020979021,0.4892601431980907
0.3020979020979021,0.4964200477326969
0.303962703962704,0.4964200477326969
0.303962703962704,0.5083532219570406
0.3044289044289044,0.5083532219570406
0.3044289044289044,0.5107398568019093
0.3048951048951049,0.5107398568019093
0.3048951048951049,0.5155131264916468
0.3062937062937063,0.5155131264916468
0.3062937062937063,0.5178997613365155
0.3067599067599068,0.5178997613365155
0.3067599067599068,0.5274463007159904
0.3067599067599068,0.5346062052505967
0.3067599067599068,0.5393794749403341
0.3067599067599068,0.5536992840095465
0.3072261072261072,0.5536992840095465
0.3072261072261072,0.5584725536992841
0.3072261072261072,0.5656324582338902
0.30815850815850815,0.5656324582338902
0.30815850815850815,0.5751789976133651
0.3095571095571096,0.5751789976133651
0.3095571095571096,0.5799522673031027
